job_id,title,company,location,salary,description,posted_date,url,employment_type,remote,company_rating
d6da06587c9f36c4,Kubernetes Engineer,Morson Talent (Canada & USA),"Oshawa, ON L1H 8P7",$60–$85 HOURLY,Proven experience in cloud infrastructure engineering with a focus on cloud-native and PaaS services. Experience with Azure PaaS services or equivalent cloud…,1775797200000,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B03XrcCxNbvOz_WST4FsJZHl92_cdD4JeqU5ZQ8iBR1_0mAeLKrvMSwf3YmK09nm1K5dy6HhUQRRPo9PSE9rYlo-Hxr9r8hikhGSZ_rckVJwJcx3Y2oL9LpuZFQdOxY_D0q7YKGZWvu4JTJzuxhTI_4BqSAZhbx5Jhdm4oJta5Qhv-v71xNAoqtpp8D2OnaVb_LWbv_-jGleI_HAyLOxoRQEbH9uH6ollZkhdMebxeuGApMnF5KWb9rlBuwUOP0kRb1Ii0wZRJYqYBg-luf4Oss5P1J_WGgbdMnrZODQimZ8T19fbzwyW9rI-k9i-kNWKHISruZZkauuArYy5r-pc6DEZsG2HDZ6rNgNjxlnyJimtBSz0IG5DpMyxoEi4umLwSRI4_4AldhorCNKh8ZdqZzN4UbdLxnOCDYG3InxeJYjdwEaJF124UgzRnt0jnLyiSB-BePOehZi7MWpV-wOsNHZP0Oy89bv-a9wP6wJYwoEiYcXO-JqpLwlSnMeBXluLzrLS1lQOKmHPIB_eAYyzuLbYy92DLYYg9TOgJg-7YuwDdcj_08Tr8Cjq6JAYk1-Xavzm1Ll6gGz0ZPvqQxrpcvIEspTtkLeLMdRmo0so0Eru1JzU11-zfjyZGAuq_SoTD-Mm8gtvfeHlS5DZ_bSnaM7JLidytcmSqAXNp5cRns-hIqi4hSMXDj13WzOiadrdEaUW7w0qHIjAHtx6ngxib8dHAZBsag26HPjoEaIevHQkhUIt2yYLW4RWGCkseA0wtISCwiSMplX0T9WTu96wjxMrvMWc1eQPVAIplGP9J77N7I-X6i-xCgUk16kFpi_yBrUdVaUTs3ICq6OpCf48zS0yPVooIeymqoiW-07wbjb4fM5WmvZNM&xkcb=SoBi6_M3l8lzVi0Rrp0NbzkdCdPP&camk=4HOcmqOLYrBGcGPkNd1fNA==&p=0&fvj=0&vjs=3,Contract,False,3.7
b0f0aedc2a04f99d,software developer,SOFT MINING SOLUTIONS,"Oshawa, ON L1H 4G1",$48–$48 HOURLY,Research and evaluate a variety of software products. Consult with clients after sale to provide ongoing support. Experience: 1 year to less than 2 years.,1768284000000,https://ca.indeed.com/rc/clk?jk=b0f0aedc2a04f99d&bb=KmvItwuLNv_mxMKwwUMjNZilr6DFSHGjUoXzYxmiAqxoflLsm6BjXXnn7TUiMsN4axkRWzST03p_ptmxOKvpE-aVIkmQAWDYAAwxoOjj5nAe90pY8XGwG-52xF_V-Y_2&xkcb=SoAi67M3l8lzVi0Rrp0MbzkdCdPP&fccid=f373fb4cf6b06304&vjs=3,"Full-time, Part-time, Permanent",False,
e48cd3fd69a15625,software tester,EPICCLOUD CONSULTANCY SERVICES INC.,"Ajax, ON L1S 7K7",$39–$39 HOURLY,Install software and hardware and configure operating system software in preparation for testing. Develop and document software testing plans.,1770703200000,https://ca.indeed.com/rc/clk?jk=e48cd3fd69a15625&bb=KmvItwuLNv_mxMKwwUMjNbu46ujWWMcjjlKKLsrJBW4xFvgm7TEA1AhL5-JHZwpBfc5LX0NcXnqdGCQQ8TxEqmDhHI8lJ6ID9_ysfovt9IYEscPmXcQzzFJTxFsB2oIy&xkcb=SoDL67M3l8lzVi0Rrp0DbzkdCdPP&fccid=5bc7c52dd8796c5e&vjs=3,"Full-time, Permanent",False,
7b4609bd82bbf585,Principal Security Engineer (Cloud & AWS),Municipal Property Assessment Corporation,"Pickering, ON L1V 0C4","$126,751–$158,439 YEARLY",Strong understanding of application layers and interconnectivity in cloud-based architectures. Lead and support cross-functional agile teams as required to…,1769493600000,https://ca.indeed.com/rc/clk?jk=7b4609bd82bbf585&bb=KmvItwuLNv_mxMKwwUMjNTGvj6GZO2RO0zmbSd204_0ws5IYN7iaPF_B522WTia-Gy7Mjo1IDm5iaNNR0xcRcuvknk-o0aFO4wl0Oe9djzwhWL0FKEVb74kdBZRqAZA4&xkcb=SoB_67M3l8lzVi0Rrp0CbzkdCdPP&fccid=5db0e87c4d87fa4b&vjs=3,Permanent,False,3.7
e0f2d190a571f9a1,Senior AI DevOps Architect,Bell,"Ajax, ON",,Experience mentoring engineers and leading technical discussions. Developer Experience Design: Proactively identify pain points in the developer journey and…,1773205200000,https://ca.indeed.com/rc/clk?jk=e0f2d190a571f9a1&bb=KmvItwuLNv_mxMKwwUMjNednsBeUb2MOAPDZCiuLHbrkNP3oBx0-319GiC453UAnLaIQLYT_K76G3lzdIelwueEHN1AD96XuiaHWfMPWePMO6VKsdVbgapwaAUUo97Vo&xkcb=SoDi67M3l8lzVi0Rrp0BbzkdCdPP&fccid=6d9b8e75dfffb17e&vjs=3,,False,3.7
